spectrum_id,fold
MassSpecGymID0282459,train
MassSpecGymID0282460,train
MassSpecGymID0282462,train
MassSpecGymID0282464,train
MassSpecGymID0282466,train
MassSpecGymID0282468,train
MassSpecGymID0282470,train
MassSpecGymID0282484,train
MassSpecGymID0282486,train
MassSpecGymID0282488,train
MassSpecGymID0282490,train
MassSpecGymID0282492,train
MassSpecGymID0282495,train
MassSpecGymID0282497,train
MassSpecGymID0282504,train
MassSpecGymID0282506,train
MassSpecGymID0282508,train
MassSpecGymID0282510,train
MassSpecGymID0282512,train
MassSpecGymID0282515,train
MassSpecGymID0282517,train
MassSpecGymID0282519,train
MassSpecGymID0282521,train
MassSpecGymID0282523,train
MassSpecGymID0282537,ood
MassSpecGymID0282539,ood
MassSpecGymID0282541,ood
MassSpecGymID0282543,ood
MassSpecGymID0282596,ood
MassSpecGymID0282598,ood
MassSpecGymID0282683,holdout
MassSpecGymID0282696,holdout
MassSpecGymID0282701,holdout
MassSpecGymID0282703,holdout
MassSpecGymID0282710,holdout
MassSpecGymID0282723,holdout
MassSpecGymID0282731,holdout
MassSpecGymID0282732,holdout
MassSpecGymID0282733,holdout
MassSpecGymID0282737,holdout
MassSpecGymID0282739,holdout
MassSpecGymID0282745,holdout
MassSpecGymID0282747,holdout
MassSpecGymID0282749,holdout
MassSpecGymID0282752,holdout
MassSpecGymID0282753,holdout
MassSpecGymID0282755,holdout
MassSpecGymID0282785,holdout
MassSpecGymID0282787,holdout
MassSpecGymID0282788,holdout
MassSpecGymID0282789,holdout
MassSpecGymID0282790,holdout
MassSpecGymID0282791,holdout
MassSpecGymID0282792,holdout
MassSpecGymID0282793,holdout
MassSpecGymID0282794,holdout
MassSpecGymID0282795,holdout
MassSpecGymID0282797,holdout
MassSpecGymID0282798,holdout
MassSpecGymID0282799,holdout
MassSpecGymID0282800,holdout
MassSpecGymID0282801,holdout
MassSpecGymID0282802,holdout
MassSpecGymID0282813,ood
MassSpecGymID0282815,ood
MassSpecGymID0282816,ood
MassSpecGymID0282818,ood
MassSpecGymID0282820,ood
MassSpecGymID0282827,ood
MassSpecGymID0282828,ood
MassSpecGymID0282829,ood
MassSpecGymID0282830,ood
MassSpecGymID0282831,ood
MassSpecGymID0282834,ood
MassSpecGymID0282835,ood
MassSpecGymID0282838,ood
MassSpecGymID0282840,ood
MassSpecGymID0282841,ood
MassSpecGymID0282842,ood
MassSpecGymID0282843,ood
MassSpecGymID0282844,ood
MassSpecGymID0282845,ood
MassSpecGymID0282846,ood
MassSpecGymID0282847,ood
MassSpecGymID0282848,ood
MassSpecGymID0282850,ood
MassSpecGymID0282852,ood
MassSpecGymID0282853,ood
MassSpecGymID0282854,ood
MassSpecGymID0282856,ood
MassSpecGymID0282857,ood
MassSpecGymID0282858,ood
MassSpecGymID0282860,ood
MassSpecGymID0282862,ood
MassSpecGymID0282864,ood
MassSpecGymID0282866,ood
MassSpecGymID0282868,ood
MassSpecGymID0282869,ood
MassSpecGymID0282870,ood
MassSpecGymID0282872,ood
MassSpecGymID0282873,ood
MassSpecGymID0282874,ood
MassSpecGymID0282876,ood
MassSpecGymID0282877,ood
MassSpecGymID0282917,ood
MassSpecGymID0282918,ood
MassSpecGymID0282919,ood
MassSpecGymID0282920,ood
MassSpecGymID0282921,ood
MassSpecGymID0282922,ood
MassSpecGymID0282923,ood
MassSpecGymID0282924,ood
MassSpecGymID0282925,ood
MassSpecGymID0282926,ood
MassSpecGymID0282927,ood
MassSpecGymID0282928,ood
MassSpecGymID0282929,ood
MassSpecGymID0282930,ood
MassSpecGymID0282931,ood
MassSpecGymID0282932,ood
MassSpecGymID0282933,ood
MassSpecGymID0282934,ood
MassSpecGymID0282935,ood
MassSpecGymID0282936,ood
MassSpecGymID0282937,ood
MassSpecGymID0282938,ood
MassSpecGymID0283058,ood
MassSpecGymID0283059,ood
MassSpecGymID0283060,ood
MassSpecGymID0283061,ood
MassSpecGymID0283062,ood
MassSpecGymID0283063,ood
MassSpecGymID0283064,ood
MassSpecGymID0283065,ood
MassSpecGymID0283067,ood
MassSpecGymID0283068,ood
MassSpecGymID0283069,ood
MassSpecGymID0283070,ood
MassSpecGymID0283071,ood
MassSpecGymID0283072,ood
MassSpecGymID0283073,ood
MassSpecGymID0283074,ood
MassSpecGymID0283075,ood
MassSpecGymID0283076,ood
MassSpecGymID0283079,ood
MassSpecGymID0283080,ood
MassSpecGymID0283081,ood
MassSpecGymID0283083,ood
MassSpecGymID0283087,ood
MassSpecGymID0283088,ood
MassSpecGymID0283096,train
MassSpecGymID0283102,train
MassSpecGymID0283109,train
MassSpecGymID0283111,train
MassSpecGymID0283113,train
MassSpecGymID0283116,train
MassSpecGymID0283118,train
MassSpecGymID0283120,train
MassSpecGymID0283122,train
MassSpecGymID0283124,train
MassSpecGymID0283128,train
MassSpecGymID0283130,train
MassSpecGymID0283132,train
MassSpecGymID0283134,train
MassSpecGymID0283136,train
MassSpecGymID0283138,train
MassSpecGymID0283140,train
MassSpecGymID0283142,train
MassSpecGymID0283144,train
MassSpecGymID0283146,train
MassSpecGymID0283147,train
MassSpecGymID0283148,train
MassSpecGymID0283150,train
MassSpecGymID0283152,train
MassSpecGymID0283154,train
MassSpecGymID0283155,train
MassSpecGymID0283156,train
MassSpecGymID0283159,train
MassSpecGymID0283164,train
MassSpecGymID0283189,train
MassSpecGymID0283193,train
MassSpecGymID0283195,train
MassSpecGymID0283196,train
MassSpecGymID0283199,train
MassSpecGymID0283202,train
MassSpecGymID0283203,train
MassSpecGymID0283205,train
MassSpecGymID0283207,train
MassSpecGymID0283243,train
MassSpecGymID0283245,train
MassSpecGymID0283247,train
MassSpecGymID0283249,train
MassSpecGymID0283252,train
MassSpecGymID0283253,train
MassSpecGymID0283255,train
MassSpecGymID0283260,train
MassSpecGymID0283261,train
MassSpecGymID0283294,train
MassSpecGymID0283295,train
MassSpecGymID0283296,train
MassSpecGymID0283297,train
MassSpecGymID0283298,train
MassSpecGymID0283299,train
MassSpecGymID0283306,train
MassSpecGymID0283307,train
MassSpecGymID0283308,train
MassSpecGymID0283309,train
MassSpecGymID0283311,train
MassSpecGymID0283314,ood
MassSpecGymID0283316,ood
MassSpecGymID0283320,ood
MassSpecGymID0283322,ood
MassSpecGymID0283324,ood
MassSpecGymID0283326,ood
MassSpecGymID0283328,ood
MassSpecGymID0283332,ood
MassSpecGymID0283334,ood
MassSpecGymID0283336,ood
MassSpecGymID0283338,ood
MassSpecGymID0283340,ood
MassSpecGymID0283342,ood
MassSpecGymID0283344,ood
MassSpecGymID0283346,ood
MassSpecGymID0283348,ood
MassSpecGymID0283383,ood
MassSpecGymID0283385,ood
MassSpecGymID0283428,ood
MassSpecGymID0283431,ood
MassSpecGymID0283476,train
MassSpecGymID0283479,train
MassSpecGymID0283484,train
MassSpecGymID0283491,train
MassSpecGymID0283496,train
MassSpecGymID0283498,train
MassSpecGymID0283500,train
MassSpecGymID0283504,train
MassSpecGymID0283506,train
MassSpecGymID0283508,train
MassSpecGymID0283533,train
MassSpecGymID0283534,train
MassSpecGymID0283535,train
MassSpecGymID0283536,train
MassSpecGymID0283537,train
MassSpecGymID0283538,train
MassSpecGymID0283539,train
MassSpecGymID0283540,train
MassSpecGymID0283541,train
MassSpecGymID0283542,train
MassSpecGymID0283543,train
MassSpecGymID0283544,train
MassSpecGymID0283545,train
MassSpecGymID0283546,train
MassSpecGymID0283548,train
MassSpecGymID0283550,train
MassSpecGymID0283551,train
MassSpecGymID0283552,train
MassSpecGymID0283554,train
MassSpecGymID0283555,train
MassSpecGymID0283558,train
MassSpecGymID0283562,train
MassSpecGymID0283563,train
MassSpecGymID0283571,train
MassSpecGymID0283584,train
MassSpecGymID0283591,train
MassSpecGymID0283598,train
MassSpecGymID0283602,train
MassSpecGymID0283603,train
MassSpecGymID0283609,train
MassSpecGymID0283613,train
MassSpecGymID0283614,train
MassSpecGymID0283615,train
MassSpecGymID0283618,train
MassSpecGymID0283619,train
MassSpecGymID0283620,train
MassSpecGymID0283621,train
MassSpecGymID0283622,train
MassSpecGymID0283630,train
MassSpecGymID0283713,train
MassSpecGymID0283717,train
MassSpecGymID0283721,train
MassSpecGymID0283729,train
MassSpecGymID0283802,train
MassSpecGymID0283803,train
MassSpecGymID0283804,train
MassSpecGymID0283805,train
MassSpecGymID0283806,train
MassSpecGymID0283807,train
MassSpecGymID0283808,train
MassSpecGymID0283809,train
MassSpecGymID0283818,train
MassSpecGymID0283819,train
MassSpecGymID0283820,train
MassSpecGymID0283821,train
MassSpecGymID0283822,train
MassSpecGymID0283823,train
MassSpecGymID0283825,train
MassSpecGymID0283837,train
MassSpecGymID0283859,train
MassSpecGymID0283877,train
MassSpecGymID0283879,train
MassSpecGymID0283883,train
MassSpecGymID0283884,train
MassSpecGymID0283885,train
MassSpecGymID0283888,train
MassSpecGymID0283889,train
MassSpecGymID0283890,train
MassSpecGymID0283891,train
MassSpecGymID0283895,train
MassSpecGymID0283897,train
MassSpecGymID0283899,train
MassSpecGymID0283901,train
MassSpecGymID0283903,train
MassSpecGymID0283905,train
MassSpecGymID0283907,train
MassSpecGymID0283909,train
MassSpecGymID0283911,train
MassSpecGymID0283912,train
MassSpecGymID0283915,train
MassSpecGymID0283916,train
MassSpecGymID0283918,train
MassSpecGymID0283919,train
MassSpecGymID0283921,train
MassSpecGymID0283923,train
MassSpecGymID0283964,train
MassSpecGymID0283965,train
MassSpecGymID0283966,train
MassSpecGymID0283967,train
MassSpecGymID0283968,train
MassSpecGymID0283969,train
MassSpecGymID0283970,train
MassSpecGymID0283972,train
MassSpecGymID0283975,train
MassSpecGymID0283976,train
MassSpecGymID0283979,train
MassSpecGymID0283980,train
MassSpecGymID0283981,train
MassSpecGymID0283982,train
MassSpecGymID0283983,train
MassSpecGymID0283984,train
MassSpecGymID0283985,train
MassSpecGymID0283986,train
MassSpecGymID0283990,train
MassSpecGymID0283993,train
MassSpecGymID0283994,train
MassSpecGymID0283995,train
MassSpecGymID0283996,train
MassSpecGymID0283997,train
MassSpecGymID0283998,train
MassSpecGymID0283999,train
MassSpecGymID0284037,ood
MassSpecGymID0284039,ood
MassSpecGymID0284041,ood
MassSpecGymID0284043,ood
MassSpecGymID0284045,ood
MassSpecGymID0284049,ood
MassSpecGymID0284051,ood
MassSpecGymID0284053,ood
MassSpecGymID0284057,ood
MassSpecGymID0284059,ood
MassSpecGymID0284061,ood
MassSpecGymID0284063,ood
MassSpecGymID0284065,ood
MassSpecGymID0284067,ood
MassSpecGymID0284069,ood
MassSpecGymID0284071,ood
MassSpecGymID0284079,ood
MassSpecGymID0284081,ood
MassSpecGymID0284083,ood
MassSpecGymID0284085,ood
MassSpecGymID0284113,ood
MassSpecGymID0284118,ood
MassSpecGymID0284119,ood
MassSpecGymID0284120,ood
MassSpecGymID0284121,ood
MassSpecGymID0284122,ood
MassSpecGymID0284123,ood
MassSpecGymID0284124,ood
MassSpecGymID0284125,ood
MassSpecGymID0284126,ood
MassSpecGymID0284127,ood
MassSpecGymID0284128,ood
MassSpecGymID0284129,ood
MassSpecGymID0284130,ood
MassSpecGymID0284131,ood
MassSpecGymID0284132,ood
MassSpecGymID0284133,ood
MassSpecGymID0284134,ood
MassSpecGymID0284135,ood
MassSpecGymID0284136,ood
MassSpecGymID0284137,ood
MassSpecGymID0284138,ood
MassSpecGymID0284139,ood
MassSpecGymID0284140,ood
MassSpecGymID0284141,ood
MassSpecGymID0284142,ood
MassSpecGymID0284143,ood
MassSpecGymID0284144,ood
MassSpecGymID0284145,ood
MassSpecGymID0284146,ood
MassSpecGymID0284147,ood
MassSpecGymID0284151,ood
MassSpecGymID0284152,ood
MassSpecGymID0284153,ood
MassSpecGymID0284154,ood
MassSpecGymID0284155,ood
MassSpecGymID0284156,ood
MassSpecGymID0284157,ood
MassSpecGymID0284158,ood
MassSpecGymID0284159,ood
MassSpecGymID0284163,holdout
MassSpecGymID0284166,holdout
MassSpecGymID0284168,holdout
MassSpecGymID0284257,holdout
MassSpecGymID0284259,holdout
MassSpecGymID0284261,holdout
MassSpecGymID0284262,holdout
MassSpecGymID0284265,holdout
MassSpecGymID0284267,holdout
MassSpecGymID0284268,holdout
MassSpecGymID0284269,holdout
MassSpecGymID0284270,holdout
MassSpecGymID0284271,holdout
MassSpecGymID0284272,holdout
MassSpecGymID0284273,holdout
MassSpecGymID0284274,holdout
MassSpecGymID0284275,holdout
MassSpecGymID0284276,holdout
MassSpecGymID0284277,holdout
MassSpecGymID0284285,holdout
MassSpecGymID0284286,holdout
MassSpecGymID0284288,holdout
MassSpecGymID0284289,holdout
MassSpecGymID0284290,holdout
MassSpecGymID0284291,holdout
MassSpecGymID0284293,train
MassSpecGymID0284295,train
MassSpecGymID0284299,train
MassSpecGymID0284300,train
MassSpecGymID0284304,train
MassSpecGymID0284306,train
MassSpecGymID0284309,train
MassSpecGymID0284311,train
MassSpecGymID0284315,train
MassSpecGymID0284319,train
MassSpecGymID0284321,train
MassSpecGymID0284323,train
MassSpecGymID0284325,train
MassSpecGymID0284326,train
MassSpecGymID0284327,train
MassSpecGymID0284328,train
MassSpecGymID0284329,train
MassSpecGymID0284330,train
MassSpecGymID0284331,train
MassSpecGymID0284332,train
MassSpecGymID0284333,train
MassSpecGymID0284334,train
MassSpecGymID0284335,train
MassSpecGymID0284337,train
MassSpecGymID0284338,train
MassSpecGymID0284339,train
MassSpecGymID0284341,train
MassSpecGymID0284342,train
MassSpecGymID0284343,train
MassSpecGymID0284344,train
MassSpecGymID0284345,train
MassSpecGymID0284346,train
MassSpecGymID0284347,train
MassSpecGymID0284348,train
MassSpecGymID0284350,train
MassSpecGymID0284351,train
MassSpecGymID0284352,train
MassSpecGymID0284353,train
MassSpecGymID0284354,train
MassSpecGymID0284355,train
MassSpecGymID0284356,train
MassSpecGymID0284358,train
MassSpecGymID0284359,train
MassSpecGymID0284360,train
MassSpecGymID0284361,train
MassSpecGymID0284362,train
MassSpecGymID0284363,train
MassSpecGymID0284364,train
MassSpecGymID0284365,train
MassSpecGymID0284366,train
MassSpecGymID0284368,train
MassSpecGymID0284369,train
MassSpecGymID0284371,train
MassSpecGymID0284372,train
MassSpecGymID0284373,train
MassSpecGymID0284374,train
MassSpecGymID0284375,train
MassSpecGymID0284391,train
MassSpecGymID0284411,train
MassSpecGymID0284412,train
MassSpecGymID0284413,train
MassSpecGymID0284414,train
MassSpecGymID0284415,train
MassSpecGymID0284416,train
MassSpecGymID0284417,train
MassSpecGymID0284425,train
MassSpecGymID0284426,train
MassSpecGymID0284427,train
MassSpecGymID0284428,train
MassSpecGymID0284429,train
MassSpecGymID0284430,train
MassSpecGymID0284431,train
MassSpecGymID0284434,train
MassSpecGymID0284440,train
MassSpecGymID0284441,train
MassSpecGymID0284442,train
MassSpecGymID0284443,train
MassSpecGymID0284446,train
MassSpecGymID0284448,train
MassSpecGymID0284452,train
MassSpecGymID0284455,train
MassSpecGymID0284459,train
MassSpecGymID0284461,train
MassSpecGymID0284463,train
MassSpecGymID0284467,train
MassSpecGymID0284470,train
MassSpecGymID0284471,train
MassSpecGymID0284472,train
MassSpecGymID0284473,train
MassSpecGymID0284474,train
MassSpecGymID0284477,train
MassSpecGymID0284479,train
MassSpecGymID0284480,train
MassSpecGymID0284482,train
MassSpecGymID0284483,train
MassSpecGymID0284484,train
MassSpecGymID0284485,train
MassSpecGymID0284486,train
MassSpecGymID0284487,train
MassSpecGymID0284488,train
MassSpecGymID0284490,train
MassSpecGymID0284491,train
MassSpecGymID0284492,train
MassSpecGymID0284494,train
MassSpecGymID0284495,train
MassSpecGymID0284496,train
MassSpecGymID0284497,train
MassSpecGymID0284498,train
MassSpecGymID0284499,train
MassSpecGymID0284500,train
MassSpecGymID0284502,train
MassSpecGymID0284504,train
MassSpecGymID0284505,train
MassSpecGymID0284506,train
MassSpecGymID0284507,train
MassSpecGymID0284508,train
MassSpecGymID0284509,train
MassSpecGymID0284510,train
MassSpecGymID0284512,train
MassSpecGymID0284513,train
MassSpecGymID0284514,train
MassSpecGymID0284516,train
MassSpecGymID0284517,train
MassSpecGymID0284518,train
MassSpecGymID0284519,train
MassSpecGymID0284520,train
MassSpecGymID0284521,train
MassSpecGymID0284522,train
MassSpecGymID0284523,train
MassSpecGymID0284524,train
MassSpecGymID0284526,train
MassSpecGymID0284528,train
MassSpecGymID0284529,train
MassSpecGymID0284530,train
MassSpecGymID0284533,train
MassSpecGymID0284536,train
MassSpecGymID0284537,train
MassSpecGymID0284538,train
MassSpecGymID0284540,train
MassSpecGymID0284547,train
MassSpecGymID0284549,train
MassSpecGymID0284551,train
MassSpecGymID0284553,train
MassSpecGymID0284559,train
MassSpecGymID0284561,train
MassSpecGymID0284563,train
MassSpecGymID0284565,train
MassSpecGymID0284594,train
MassSpecGymID0284595,train
MassSpecGymID0284596,train
MassSpecGymID0284600,train
MassSpecGymID0284608,train
MassSpecGymID0284609,train
MassSpecGymID0284620,train
MassSpecGymID0284621,train
MassSpecGymID0284622,train
MassSpecGymID0284623,train
MassSpecGymID0284624,train
MassSpecGymID0284625,train
MassSpecGymID0284626,train
MassSpecGymID0284630,train
MassSpecGymID0284642,train
MassSpecGymID0284643,train
MassSpecGymID0284645,train
MassSpecGymID0284648,train
MassSpecGymID0284649,train
MassSpecGymID0284650,train
MassSpecGymID0284652,train
MassSpecGymID0284653,train
MassSpecGymID0284654,train
MassSpecGymID0284658,train
MassSpecGymID0284662,ood
MassSpecGymID0284671,ood
MassSpecGymID0284676,ood
MassSpecGymID0284677,ood
MassSpecGymID0284678,ood
MassSpecGymID0284679,ood
MassSpecGymID0284680,ood
MassSpecGymID0284681,ood
MassSpecGymID0284682,ood
MassSpecGymID0284683,ood
MassSpecGymID0284684,ood
MassSpecGymID0284686,ood
MassSpecGymID0284688,ood
MassSpecGymID0284690,ood
MassSpecGymID0284692,ood
MassSpecGymID0284694,ood
MassSpecGymID0284696,ood
MassSpecGymID0284698,ood
MassSpecGymID0284700,ood
MassSpecGymID0284714,ood
MassSpecGymID0284715,ood
MassSpecGymID0284716,ood
MassSpecGymID0284717,ood
MassSpecGymID0284718,ood
MassSpecGymID0284731,ood
MassSpecGymID0284732,ood
MassSpecGymID0284733,ood
MassSpecGymID0284734,ood
MassSpecGymID0284735,ood
MassSpecGymID0284736,ood
MassSpecGymID0284744,ood
MassSpecGymID0284745,ood
MassSpecGymID0284746,ood
MassSpecGymID0284747,ood
MassSpecGymID0284748,ood
MassSpecGymID0284754,ood
MassSpecGymID0284769,train
MassSpecGymID0284776,train
MassSpecGymID0284778,train
MassSpecGymID0284780,train
MassSpecGymID0284784,train
MassSpecGymID0284785,train
MassSpecGymID0284787,train
MassSpecGymID0284789,train
MassSpecGymID0284791,train
MassSpecGymID0284793,train
MassSpecGymID0284795,train
MassSpecGymID0284796,train
MassSpecGymID0284798,train
MassSpecGymID0284800,train
MassSpecGymID0284803,train
MassSpecGymID0284806,train
MassSpecGymID0284808,train
MassSpecGymID0284809,train
MassSpecGymID0284810,train
MassSpecGymID0284811,train
MassSpecGymID0284819,train
MassSpecGymID0284820,train
MassSpecGymID0284822,train
MassSpecGymID0284823,train
MassSpecGymID0284825,train
MassSpecGymID0284826,train
MassSpecGymID0284828,train
MassSpecGymID0284829,train
MassSpecGymID0284830,train
MassSpecGymID0284831,train
MassSpecGymID0284832,train
MassSpecGymID0284868,train
MassSpecGymID0284869,train
MassSpecGymID0284870,train
MassSpecGymID0284871,train
MassSpecGymID0284872,train
MassSpecGymID0284873,train
MassSpecGymID0284874,train
MassSpecGymID0284875,train
MassSpecGymID0284879,train
MassSpecGymID0284883,train
MassSpecGymID0284884,train
MassSpecGymID0284885,train
MassSpecGymID0284886,train
MassSpecGymID0284894,train
MassSpecGymID0284906,ood
MassSpecGymID0284907,ood
MassSpecGymID0284908,ood
MassSpecGymID0284909,ood
MassSpecGymID0284910,ood
MassSpecGymID0284911,ood
MassSpecGymID0284912,ood
MassSpecGymID0284914,ood
MassSpecGymID0284915,ood
MassSpecGymID0284916,ood
MassSpecGymID0284918,ood
MassSpecGymID0284919,ood
MassSpecGymID0284920,ood
MassSpecGymID0284922,ood
MassSpecGymID0284924,ood
MassSpecGymID0284926,ood
MassSpecGymID0284928,ood
MassSpecGymID0284930,ood
MassSpecGymID0284932,ood
MassSpecGymID0284933,ood
MassSpecGymID0284934,ood
MassSpecGymID0284935,ood
MassSpecGymID0284936,ood
MassSpecGymID0284937,ood
MassSpecGymID0284938,ood
MassSpecGymID0284979,ood
MassSpecGymID0284980,ood
MassSpecGymID0284981,ood
MassSpecGymID0284982,ood
MassSpecGymID0284983,ood
MassSpecGymID0284984,ood
MassSpecGymID0284989,ood
MassSpecGymID0284990,ood
MassSpecGymID0284991,ood
MassSpecGymID0284992,ood
MassSpecGymID0284993,ood
MassSpecGymID0284994,ood
MassSpecGymID0285074,train
MassSpecGymID0285076,train
MassSpecGymID0285077,train
MassSpecGymID0285079,train
MassSpecGymID0285080,train
MassSpecGymID0285081,train
MassSpecGymID0285082,train
MassSpecGymID0285083,train
MassSpecGymID0285084,train
MassSpecGymID0285085,train
MassSpecGymID0285088,train
MassSpecGymID0285089,train
MassSpecGymID0285090,train
MassSpecGymID0285092,train
MassSpecGymID0285093,train
MassSpecGymID0285094,train
MassSpecGymID0285095,train
MassSpecGymID0285096,train
MassSpecGymID0285097,train
MassSpecGymID0285183,train
MassSpecGymID0285184,train
MassSpecGymID0285185,train
MassSpecGymID0285186,train
MassSpecGymID0285187,train
MassSpecGymID0285188,train
MassSpecGymID0285192,train
MassSpecGymID0285193,train
MassSpecGymID0285194,train
MassSpecGymID0285195,train
MassSpecGymID0285196,train
MassSpecGymID0285197,train
MassSpecGymID0285283,holdout
MassSpecGymID0285284,holdout
MassSpecGymID0285285,holdout
MassSpecGymID0285286,holdout
MassSpecGymID0285287,holdout
MassSpecGymID0285288,holdout
MassSpecGymID0285297,holdout
MassSpecGymID0285311,ood
MassSpecGymID0285368,ood
MassSpecGymID0285371,ood
MassSpecGymID0285372,ood
MassSpecGymID0285373,ood
MassSpecGymID0285382,ood
MassSpecGymID0285487,ood
MassSpecGymID0285491,ood
MassSpecGymID0285492,ood
MassSpecGymID0285493,ood
MassSpecGymID0285501,ood
MassSpecGymID0285503,id_val
MassSpecGymID0285505,id_val
MassSpecGymID0285509,id_val
MassSpecGymID0285511,id_val
MassSpecGymID0285512,id_val
MassSpecGymID0285513,id_val
MassSpecGymID0285514,id_val
MassSpecGymID0285515,id_val
MassSpecGymID0285516,id_val
MassSpecGymID0285518,id_val
MassSpecGymID0285520,id_val
MassSpecGymID0285521,id_val
MassSpecGymID0285522,id_val
MassSpecGymID0285523,id_val
MassSpecGymID0285524,id_val
MassSpecGymID0285526,id_val
MassSpecGymID0285527,id_val
MassSpecGymID0285528,id_val
MassSpecGymID0285529,id_val
MassSpecGymID0285530,id_val
MassSpecGymID0285531,id_val
MassSpecGymID0285532,id_val
MassSpecGymID0285533,id_val
MassSpecGymID0285534,id_val
MassSpecGymID0285535,id_val
MassSpecGymID0285536,id_val
MassSpecGymID0285537,id_val
MassSpecGymID0285538,id_val
MassSpecGymID0285540,id_val
MassSpecGymID0285542,id_val
MassSpecGymID0285543,id_val
MassSpecGymID0285544,id_val
MassSpecGymID0285545,id_val
MassSpecGymID0285558,id_val
MassSpecGymID0285560,id_val
MassSpecGymID0285569,id_val
MassSpecGymID0285570,id_val
MassSpecGymID0285571,id_val
MassSpecGymID0285572,id_val
MassSpecGymID0285574,id_val
MassSpecGymID0285575,id_val
MassSpecGymID0285576,id_val
MassSpecGymID0285578,id_val
MassSpecGymID0285579,id_val
MassSpecGymID0285580,id_val
MassSpecGymID0285581,id_val
MassSpecGymID0285582,id_val
MassSpecGymID0285586,id_val
MassSpecGymID0285588,id_val
MassSpecGymID0285589,id_val
MassSpecGymID0285590,id_val
MassSpecGymID0285592,id_val
MassSpecGymID0285600,id_val
MassSpecGymID0285601,id_val
MassSpecGymID0285603,id_val
MassSpecGymID0285604,ood
MassSpecGymID0285611,ood
MassSpecGymID0285615,ood
MassSpecGymID0285617,ood
MassSpecGymID0285618,ood
MassSpecGymID0285620,ood
MassSpecGymID0285621,ood
MassSpecGymID0285622,ood
MassSpecGymID0285624,ood
MassSpecGymID0285626,ood
MassSpecGymID0285627,ood
MassSpecGymID0285628,ood
MassSpecGymID0285630,ood
MassSpecGymID0285632,ood
MassSpecGymID0285637,ood
MassSpecGymID0285640,ood
MassSpecGymID0285642,ood
MassSpecGymID0285643,ood
MassSpecGymID0285644,ood
MassSpecGymID0285651,ood
MassSpecGymID0285656,ood
MassSpecGymID0285658,ood
MassSpecGymID0285660,ood
MassSpecGymID0285664,ood
MassSpecGymID0285670,ood
MassSpecGymID0285692,ood
MassSpecGymID0285696,ood
MassSpecGymID0285705,ood
MassSpecGymID0285709,ood
MassSpecGymID0285711,ood
MassSpecGymID0285713,ood
MassSpecGymID0285714,ood
MassSpecGymID0285716,ood
MassSpecGymID0285717,ood
MassSpecGymID0285731,ood
MassSpecGymID0285742,ood
MassSpecGymID0285744,ood
MassSpecGymID0285758,ood
MassSpecGymID0285797,train
MassSpecGymID0285799,train
MassSpecGymID0285801,train
MassSpecGymID0285802,train
MassSpecGymID0285803,train
MassSpecGymID0285805,train
MassSpecGymID0285807,train
MassSpecGymID0285808,train
MassSpecGymID0285809,train
MassSpecGymID0285811,train
MassSpecGymID0285812,train
MassSpecGymID0285813,train
MassSpecGymID0285817,train
MassSpecGymID0285818,train
MassSpecGymID0285819,train
MassSpecGymID0285821,train
MassSpecGymID0285837,train
MassSpecGymID0285861,train
MassSpecGymID0285862,train
MassSpecGymID0285863,train
MassSpecGymID0285864,train
MassSpecGymID0285865,train
MassSpecGymID0285866,train
MassSpecGymID0285867,train
MassSpecGymID0285870,train
MassSpecGymID0285873,train
MassSpecGymID0285874,train
MassSpecGymID0285875,train
MassSpecGymID0285876,train
MassSpecGymID0285877,train
MassSpecGymID0285878,train
MassSpecGymID0285922,train
MassSpecGymID0285924,train
MassSpecGymID0285928,train
MassSpecGymID0285930,train
MassSpecGymID0285970,train
MassSpecGymID0285976,train
MassSpecGymID0285978,train
MassSpecGymID0286045,train
MassSpecGymID0286047,train
MassSpecGymID0286059,ood
MassSpecGymID0286061,ood
MassSpecGymID0286063,ood
MassSpecGymID0286067,ood
MassSpecGymID0286077,ood
MassSpecGymID0286081,ood
MassSpecGymID0286083,ood
MassSpecGymID0286085,ood
MassSpecGymID0286087,ood
MassSpecGymID0286089,ood
MassSpecGymID0286092,ood
MassSpecGymID0286093,ood
MassSpecGymID0286095,ood
MassSpecGymID0286096,ood
MassSpecGymID0286097,ood
MassSpecGymID0286098,ood
MassSpecGymID0286099,ood
MassSpecGymID0286100,ood
MassSpecGymID0286101,ood
MassSpecGymID0286102,ood
MassSpecGymID0286103,ood
MassSpecGymID0286104,ood
MassSpecGymID0286105,ood
MassSpecGymID0286106,ood
MassSpecGymID0286107,ood
MassSpecGymID0286108,ood
MassSpecGymID0286109,ood
MassSpecGymID0286110,ood
MassSpecGymID0286111,ood
MassSpecGymID0286112,ood
MassSpecGymID0286113,ood
MassSpecGymID0286114,ood
MassSpecGymID0286115,ood
MassSpecGymID0286116,ood
MassSpecGymID0286117,ood
MassSpecGymID0286118,ood
MassSpecGymID0286119,ood
MassSpecGymID0286120,ood
MassSpecGymID0286121,ood
MassSpecGymID0286122,ood
MassSpecGymID0286123,ood
MassSpecGymID0286151,ood
MassSpecGymID0286153,ood
MassSpecGymID0286155,ood
MassSpecGymID0286157,ood
MassSpecGymID0286159,ood
MassSpecGymID0286161,ood
MassSpecGymID0286205,ood
MassSpecGymID0286270,ood
MassSpecGymID0286272,ood
MassSpecGymID0286274,ood
MassSpecGymID0286276,ood
